length_px,diameter_px,depth,ratio_pixel_length,ratio_pixel_diameter
321.48,81.0,1862.37,1.434,1.4314
311.0,79.0,1848.15,1.434,1.4314
283.0,78.0,1854.7,1.434,1.4314
314.0,66.0,1868.94,1.434,1.4314
336.0,80.0,1847.21,1.434,1.4314
483.4,228.0,1837.35,1.434,1.4314
329.55,156.0,1854.15,1.434,1.4314
350.0,113.56,1868.81,1.434,1.4314
311.0,65.0,1872.88,1.434,1.4314
310.0,83.0,1859.31,1.434,1.4314
301.0,68.0,1860.06,1.434,1.4314
308.0,80.0,1874.74,1.434,1.4314
326.0,85.0,1847.43,1.434,1.4314
309.0,88.0,1859.4,1.434,1.4314
302.0,74.0,1873.21,1.434,1.4314
329.0,69.0,1875.6,1.434,1.4314
315.99,69.0,1865.63,1.434,1.4314
286.0,73.0,1852.46,1.434,1.4314
319.0,88.36,1855.85,1.434,1.4314
329.0,76.0,1858.75,1.434,1.4314
256.0,69.0,1865.19,1.434,1.4314
311.0,119.0,1846.41,1.434,1.4314
287.0,78.0,1860.2,1.434,1.4314
316.0,74.0,1863.85,1.434,1.4314
298.0,71.0,1319.29,1.0498,1.058
299.0,73.0,1329.95,1.0498,1.058
304.0,72.0,1334.42,1.0498,1.058
305.0,73.0,1325.8,1.0498,1.058
286.0,76.3,1325.97,1.0466,1.0429
289.0,76.0,1339.62,1.0466,1.0429
306.0,76.0,1326.57,1.0498,1.058
298.39,69.0,1320.27,1.0498,1.058
297.0,79.0,1328.92,1.0433,1.0282
294.0,70.0,1326.48,1.0433,1.0282
285.0,68.0,1320.3,1.0433,1.0282
289.0,70.0,1320.71,1.0433,1.0282
296.0,69.0,1316.66,1.0433,1.0282
303.0,71.0,1326.17,1.0498,1.058
289.0,74.0,1325.26,1.0433,1.0282
299.0,72.0,1333.54,1.0433,1.0282
300.0,71.0,1332.34,1.0433,1.0282
295.0,74.0,1328.06,1.0498,1.058
302.0,72.0,1335.83,1.0433,1.0282
290.0,79.0,1327.47,1.0433,1.0282
285.0,76.0,1326.4,1.0433,1.0282
308.0,73.0,1321.37,1.0433,1.0282
303.0,69.0,1335.25,1.0433,1.0282
290.0,69.0,1320.91,1.0433,1.0282
296.0,71.0,1337.07,1.0433,1.0282
304.0,67.0,1315.23,1.0433,1.0282
299.0,74.0,1332.38,1.0433,1.0282
297.0,74.0,1334.8,1.0433,1.0282
302.0,75.0,1341.24,1.0433,1.0282
308.65,72.0,1332.29,1.0433,1.0282
299.0,72.0,1320.61,1.0498,1.058
306.0,75.0,1322.75,1.0498,1.058
292.0,75.0,1324.77,1.0433,1.0282
280.23,74.0,1326.95,1.0433,1.0282
308.0,73.0,1334.35,1.0433,1.0282
292.0,71.0,1325.01,1.0433,1.0282
304.57,70.0,1317.15,1.0433,1.0282
311.0,73.0,1325.6,1.0498,1.058
300.0,71.0,1323.94,1.0433,1.0282
296.0,70.0,1318.26,1.0498,1.058
286.0,76.0,1331.17,1.0498,1.058
295.0,71.0,1331.09,1.0433,1.0282
323.0,77.89,1329.49,1.0433,1.0282
324.0,74.0,1322.89,1.0433,1.0282
297.0,75.0,1330.62,1.0498,1.058
293.0,71.0,1331.6,1.0498,1.058
302.0,68.0,1317.21,1.0433,1.0282
297.0,68.0,1335.9,1.0433,1.0282
297.0,71.0,1345.58,1.0433,1.0282
295.0,72.0,1319.72,1.0433,1.0282
304.0,76.0,1330.15,1.0433,1.0282
297.0,69.86,1333.94,1.0433,1.0282
298.0,70.0,1317.3,1.0433,1.0282
322.0,76.0,1326.52,1.0433,1.0282
282.0,80.0,1330.12,1.0498,1.058
304.0,72.0,1320.0,1.0433,1.0282
287.0,71.0,1325.28,1.0433,1.0282
293.0,74.0,1326.55,1.0433,1.0282
297.0,66.0,1314.73,1.0433,1.0282
300.0,70.0,1319.25,1.0433,1.0282
303.0,69.0,1321.28,1.0433,1.0282
314.0,66.0,1320.54,1.0433,1.0282
297.0,70.0,1323.51,1.0433,1.0282
302.0,71.0,1329.93,1.0433,1.0282
294.0,65.0,1332.88,1.0433,1.0282
296.0,69.0,1337.43,1.0498,1.058
308.0,73.0,1322.89,1.0498,1.058
310.0,76.0,1329.2,1.0498,1.058
300.0,74.0,1338.73,1.0498,1.058
305.0,71.0,1345.59,1.0433,1.0282
296.0,76.0,1330.39,1.0433,1.0282
307.0,71.0,1315.26,1.0433,1.0282
300.0,72.0,1341.21,1.0466,1.0429
305.0,83.0,1341.31,1.0498,1.058
305.0,73.0,1322.75,1.0498,1.058
305.0,70.0,1320.99,1.0466,1.0429
313.0,66.0,1318.57,1.0466,1.0429
301.0,73.0,1332.0,1.0433,1.0282
298.0,75.0,1320.44,1.0433,1.0282
315.0,69.0,1332.99,1.0433,1.0282
296.0,69.0,1331.87,1.0433,1.0282
300.0,70.0,1334.38,1.0433,1.0282
310.0,70.0,1323.55,1.0433,1.0282
291.0,75.0,1330.1,1.0466,1.0429
287.0,71.0,1320.88,1.0498,1.058
300.0,67.0,895.79,0.7186,0.6952
301.0,66.0,900.75,0.7186,0.6952
298.0,67.0,901.06,0.7186,0.6952
301.0,66.0,899.0,0.7186,0.6952
299.0,66.0,901.54,0.7186,0.6952
296.0,66.0,901.79,0.7186,0.6952
302.0,65.0,903.24,0.7186,0.6952
302.0,66.0,902.96,0.7186,0.6952
301.0,66.0,901.78,0.7186,0.6952
298.0,65.0,902.84,0.7186,0.6952
305.0,65.0,900.04,0.7186,0.6952
298.0,66.0,899.78,0.7186,0.6952
298.0,65.0,900.95,0.7186,0.6952
295.0,67.0,900.43,0.7186,0.6952
301.0,66.0,903.29,0.7186,0.6952
300.0,65.0,902.8,0.7186,0.6952
301.0,66.0,896.46,0.7186,0.6952
302.0,65.0,903.01,0.7186,0.6952
299.0,66.0,902.2,0.7186,0.6952
300.0,69.0,899.72,0.7186,0.6952
297.0,66.0,902.36,0.7186,0.6952
303.0,66.0,902.08,0.7186,0.6952
283.0,67.0,902.29,0.7186,0.6952
300.0,65.0,903.42,0.7186,0.6952
300.0,65.0,901.04,0.7186,0.6952
299.0,66.0,896.46,0.7186,0.6952
299.0,65.0,900.24,0.7186,0.6952
298.0,68.0,900.8,0.7186,0.6952
299.0,66.0,904.08,0.7186,0.6952
304.0,69.0,901.15,0.7201,0.7019
297.0,69.0,901.19,0.7186,0.6952
303.0,66.0,901.76,0.7186,0.6952
302.0,66.0,903.95,0.7186,0.6952
297.0,68.0,898.73,0.7186,0.6952
304.0,65.0,901.52,0.7186,0.6952
302.0,66.0,904.53,0.7186,0.6952
295.0,67.0,901.12,0.7201,0.7019
303.0,65.0,900.24,0.7201,0.7019
301.0,65.0,900.04,0.7186,0.6952
297.0,67.0,902.58,0.7201,0.7019
305.0,65.0,900.06,0.7201,0.7019
300.0,68.0,902.49,0.7201,0.7019
294.0,67.0,901.18,0.7186,0.6952
302.0,68.0,903.59,0.7186,0.6952
303.0,66.0,899.54,0.7186,0.6952
303.0,67.0,903.58,0.7186,0.6952
302.0,68.0,900.76,0.7201,0.7019
300.0,66.0,900.62,0.7201,0.7019
301.0,66.0,902.7,0.7186,0.6952
297.0,66.0,901.64,0.7186,0.6952
300.0,68.0,900.96,0.7201,0.7019
294.0,66.0,902.87,0.7186,0.6952
299.0,65.0,903.02,0.7186,0.6952
299.0,67.0,901.24,0.7186,0.6952
304.0,65.0,900.05,0.7186,0.6952
302.0,65.0,902.71,0.7186,0.6952
300.63,65.0,899.87,0.7186,0.6952
299.0,68.0,902.76,0.7186,0.6952
305.0,65.0,897.58,0.7186,0.6952
299.0,65.0,899.87,0.7186,0.6952
297.0,65.0,898.66,0.7186,0.6952
299.0,66.0,902.39,0.7186,0.6952
304.0,67.0,902.69,0.7186,0.6952
301.0,66.0,897.63,0.7186,0.6952
303.0,65.0,897.39,0.7186,0.6952
297.0,65.0,901.48,0.7186,0.6952
296.0,69.0,903.67,0.7201,0.7019
301.0,66.0,903.53,0.7201,0.7019
301.0,65.0,901.29,0.7186,0.6952
302.0,65.0,903.58,0.7201,0.7019
303.0,65.0,903.3,0.7186,0.6952
296.0,66.0,900.41,0.7186,0.6952
301.0,66.0,901.59,0.7186,0.6952
301.0,66.0,902.82,0.7201,0.7019
296.0,66.0,902.93,0.7201,0.7019
301.0,65.0,902.32,0.7186,0.6952
302.0,65.0,899.89,0.7186,0.6952
296.0,67.0,899.48,0.7186,0.6952
304.0,65.0,899.87,0.7186,0.6952
302.0,68.0,901.19,0.7186,0.6952
292.0,65.0,899.08,0.7186,0.6952
313.0,79.0,1645.33,1.2863,1.2807
333.0,65.0,1667.53,1.2863,1.2807
322.0,71.0,1664.55,1.2863,1.2807
311.0,66.0,1647.02,1.2863,1.2807
309.0,68.0,1662.68,1.2863,1.2807
306.0,84.0,1672.4,1.2863,1.2807
314.0,69.0,1667.38,1.2863,1.2807
312.0,79.0,1647.28,1.2863,1.2807
301.0,80.0,1663.93,1.2863,1.2807
310.0,67.0,1650.44,1.2863,1.2807
304.0,69.0,1668.89,1.2962,1.3273
311.0,66.0,1657.96,1.2962,1.3273
312.0,70.0,1669.2,1.2863,1.2807
312.0,69.0,1655.64,1.2863,1.2807
335.0,66.0,1659.16,1.2863,1.2807
313.0,66.0,1661.02,1.2863,1.2807
309.0,80.0,1653.77,1.2863,1.2807
299.0,72.0,1641.82,1.2863,1.2807
304.0,82.0,1655.38,1.2912,1.3036
346.0,78.9,1651.95,1.2863,1.2807
314.0,68.0,1668.29,1.2863,1.2807
310.0,68.0,1659.39,1.2912,1.3036
314.0,65.0,1661.01,1.2912,1.3036
306.0,67.0,1658.63,1.2912,1.3036
298.0,73.0,1648.69,1.2912,1.3036
319.0,92.0,1658.95,1.2863,1.2807
323.0,67.0,1661.86,1.2863,1.2807
315.0,68.0,1654.22,1.2863,1.2807
313.0,65.0,1659.27,1.2863,1.2807
308.0,69.0,1658.54,1.2863,1.2807
326.0,74.0,1654.39,1.2863,1.2807
300.0,65.54,1661.67,1.2912,1.3036
302.0,67.0,1653.71,1.2863,1.2807
317.0,67.0,1655.58,1.2863,1.2807
315.0,71.0,1659.84,1.2863,1.2807
304.0,66.0,1653.94,1.2863,1.2807
320.0,74.0,1657.12,1.2863,1.2807
313.0,83.0,1648.23,1.2912,1.3036
310.0,67.0,1659.24,1.2912,1.3036
363.0,100.0,1646.92,1.2912,1.3036
303.0,67.0,1653.48,1.2912,1.3036
335.0,70.0,1660.62,1.2863,1.2807
310.0,65.0,1663.92,1.2863,1.2807
307.0,68.0,1660.66,1.2863,1.2807
316.0,72.0,1657.9,1.2962,1.3273
314.0,85.0,1654.71,1.2962,1.3273
318.0,73.0,1661.09,1.2962,1.3273
331.0,75.0,1660.43,1.2962,1.3273
309.0,69.0,1658.97,1.2962,1.3273
340.25,63.0,1664.11,1.2962,1.3273
310.0,65.0,1653.22,1.2912,1.3036
297.0,65.0,1653.51,1.2912,1.3036
296.0,68.0,1648.65,1.2863,1.2807
312.0,70.0,1667.56,1.2863,1.2807
304.0,67.0,1647.85,1.2863,1.2807
311.0,68.0,1661.64,1.2863,1.2807
311.0,71.0,1655.8,1.2863,1.2807
304.0,90.0,1646.05,1.2863,1.2807
308.0,69.0,1657.51,1.2863,1.2807
296.0,80.0,1664.09,1.2863,1.2807
337.0,75.0,1674.15,1.2863,1.2807
317.04,65.0,1672.17,1.2962,1.3273
304.0,78.0,1643.52,1.2962,1.3273
307.0,63.0,1664.75,1.2863,1.2807
277.0,68.0,1662.22,1.2962,1.3273
301.49,90.0,1664.9,1.2863,1.2807
657.54,377.0,1737.21,2.8559,0.6518
309.0,65.0,1664.35,1.2962,1.3273
298.0,69.0,1667.1,1.2912,1.3036
306.0,69.0,1657.8,1.2863,1.2807
318.0,79.0,1678.42,1.2912,1.3036
650.63,333.0,1793.84,2.8559,0.646
304.0,68.0,1660.26,1.2863,1.2807
304.0,67.0,1648.72,1.2962,1.3273
301.0,67.0,1654.95,1.2962,1.3273
319.0,76.0,1662.4,1.2962,1.3273
318.0,82.0,1645.9,1.2863,1.2807
317.0,78.0,1648.45,1.2863,1.2807
333.0,73.0,1669.6,1.2863,1.2807
311.0,71.0,1657.89,1.2912,1.3036
293.0,73.0,1674.16,1.2912,1.3036
311.0,69.0,1658.01,1.2912,1.3036
318.0,72.0,1659.43,1.2863,1.2807
319.0,69.0,1659.26,1.2863,1.2807
309.11,75.0,1656.14,1.2863,1.2807
324.0,75.56,1658.81,1.2863,1.2807
311.0,72.0,1645.85,1.2863,1.2807
313.0,67.0,1655.99,1.2863,1.2807
303.0,70.0,1654.4,1.2962,1.3273
328.0,68.0,1662.88,1.2912,1.3036
312.0,69.0,1645.62,1.2912,1.3036
332.0,68.0,1662.72,1.2863,1.2807
309.0,68.0,1659.06,1.2912,1.3036
313.0,67.0,1660.32,1.2912,1.3036
307.0,79.0,1671.96,1.2912,1.3036
291.0,68.0,1648.16,1.2912,1.3036
312.0,66.0,1651.67,1.2962,1.3273
308.0,72.0,1645.73,1.2962,1.3273
308.0,67.0,1656.28,1.2962,1.3273
307.0,71.0,1653.02,1.2863,1.2807
325.0,68.5,1659.11,1.2863,1.2807
302.0,65.0,1654.89,1.2863,1.2807
315.0,70.0,1662.38,1.2863,1.2807
315.0,80.0,1645.4,1.2863,1.2807
318.26,69.0,1663.8,1.2863,1.2807
313.0,78.0,1657.75,1.2962,1.3273
317.0,69.0,1660.12,1.2912,1.3036
313.0,66.0,1656.44,1.2962,1.3273
313.0,69.0,1646.82,1.2962,1.3273
311.03,68.0,1657.1,1.2962,1.3273
317.11,68.0,1661.61,1.2962,1.3273
314.0,67.0,1658.73,1.2962,1.3273
321.0,68.0,1654.88,1.2962,1.3273
313.0,69.0,1656.88,1.2912,1.3036
309.0,67.0,1650.26,1.2912,1.3036
310.0,75.0,1649.08,1.2962,1.3273
330.0,65.22,1655.85,1.2863,1.2807
302.7,67.0,1649.48,1.2962,1.3273
305.58,69.0,1650.96,1.2863,1.2807
327.0,80.0,1639.55,1.2962,1.3273
296.0,72.0,1655.37,1.2863,1.2807
350.0,80.0,1656.39,1.2962,1.3273
313.0,72.0,1660.93,1.2863,1.2807
310.1,65.0,1656.96,1.2912,1.3036
303.0,67.0,1645.18,1.2912,1.3036
314.0,68.0,1654.34,1.2962,1.3273
309.0,74.0,1655.48,1.2962,1.3273
309.0,69.0,1660.9,1.2912,1.3036
342.0,86.0,1660.34,1.2863,1.2807
325.61,87.0,1631.59,1.2863,1.2807
307.0,70.0,1650.84,1.2863,1.2807
302.0,67.0,1654.65,1.2962,1.3273
302.0,68.0,1655.43,1.2962,1.3273
311.0,66.0,1654.98,1.2912,1.3036
313.0,66.0,1659.29,1.2962,1.3273
305.0,76.0,1658.9,1.2912,1.3036
324.0,71.0,1653.03,1.2962,1.3273
303.0,66.0,1656.42,1.2912,1.3036
310.42,83.0,1651.68,1.2962,1.3273
310.0,64.0,1658.33,1.2962,1.3273
309.0,62.0,1661.45,1.2912,1.3036
306.0,65.0,1659.65,1.2912,1.3036
321.0,69.0,1664.4,1.2962,1.3273
337.0,83.0,1652.95,1.2863,1.2807
309.0,79.0,1662.48,1.2863,1.2807
324.0,77.0,1650.4,1.2962,1.3273
303.0,83.76,1642.11,1.2962,1.3273
298.0,69.0,1011.39,0.7967,0.7766
299.0,68.0,1011.17,0.7967,0.7766
302.0,69.0,1012.19,0.7967,0.7766
305.0,66.0,1009.23,0.7967,0.7766
299.0,68.0,1011.15,0.7967,0.7766
302.0,67.0,1013.2,0.7967,0.7684
296.0,69.0,1010.98,0.7986,0.7766
305.0,66.0,1009.17,0.7967,0.7684
294.0,71.0,1008.45,0.7986,0.7766
299.0,67.0,1011.25,0.7967,0.7766
303.0,72.0,1012.92,0.7986,0.7766
303.0,69.0,1010.37,0.7967,0.7766
300.0,70.0,1007.04,0.7967,0.7766
300.0,68.0,1009.66,0.7967,0.7766
308.0,68.0,1009.13,0.7967,0.7766
304.0,69.0,1011.96,0.7967,0.7766
297.0,67.0,1005.29,0.7967,0.7766
297.0,68.0,1008.4,0.7967,0.7766
302.0,69.0,1011.49,0.7967,0.7766
303.0,66.0,1007.91,0.7967,0.7766
304.0,67.0,1011.54,0.7967,0.7766
292.0,67.0,1010.6,0.7967,0.7766
298.0,67.0,1009.91,0.7967,0.7766
299.0,67.0,1012.81,0.7967,0.7766
303.0,66.0,1011.54,0.7967,0.7766
300.0,69.0,1010.21,0.7967,0.7766
299.0,67.0,1010.39,0.7967,0.7766
296.0,67.0,1011.15,0.7967,0.7766
291.0,68.0,1014.11,0.7967,0.7766
296.0,68.0,1008.82,0.7967,0.7766
299.0,66.0,1006.84,0.7967,0.7766
302.0,68.0,1014.24,0.7967,0.7766
302.0,67.0,1011.31,0.7967,0.7766
302.0,68.0,1010.58,0.7967,0.7766
294.0,66.0,1010.54,0.7967,0.7766
297.0,69.0,1010.83,0.7967,0.7766
305.0,69.0,1011.02,0.7986,0.7849
297.0,67.0,1010.07,0.7986,0.7849
291.0,67.0,1010.11,0.7986,0.7849
298.0,69.0,1010.01,0.7967,0.7766
297.0,69.0,1012.07,0.7967,0.7766
299.0,70.0,1004.89,0.7967,0.7766
301.0,69.0,1010.23,0.7986,0.7849
299.0,67.0,1009.6,0.7986,0.7849
302.0,69.0,1010.6,0.7986,0.7849
297.0,68.0,1013.51,0.7986,0.7849
300.0,67.0,1009.6,0.7967,0.7766
300.0,70.0,1010.99,0.7967,0.7766
299.0,68.0,1008.61,0.7986,0.7849
297.0,67.0,1009.91,0.7986,0.7849
298.0,69.0,1011.58,0.7986,0.7849
298.86,68.0,1007.79,0.7986,0.7849
299.0,69.0,1010.5,0.7986,0.7849
296.0,69.0,1011.91,0.7986,0.7849
303.0,66.0,1009.74,0.7986,0.7849
296.0,68.0,1012.07,0.7986,0.7849
298.0,67.0,1012.16,0.7986,0.7849
301.0,69.0,1010.49,0.7986,0.7849
299.0,69.0,1009.42,0.7986,0.7849
306.0,70.0,1012.42,0.7986,0.7849
300.0,67.0,1011.6,0.7986,0.7849
304.0,70.0,1009.33,0.7986,0.7849
300.0,69.0,1013.37,0.7986,0.7849
295.0,67.0,1010.0,0.7986,0.7849
311.0,79.0,1739.32,1.3589,1.3774
314.0,64.0,1736.96,1.3589,1.3774
324.0,71.21,1743.96,1.3534,1.3519
319.0,86.0,1742.81,1.3589,1.4038
312.0,62.99,1734.08,1.3534,1.3774
324.0,71.0,1754.45,1.3534,1.3774
320.0,70.0,1741.65,1.3589,1.3774
310.0,70.0,1743.37,1.3589,1.3774
314.0,63.0,1734.04,1.3534,1.3519
312.0,64.0,1729.46,1.3534,1.3519
306.0,75.0,1728.7,1.3589,1.4038
303.0,72.0,1740.29,1.3534,1.3774
312.89,78.0,1741.88,1.3589,1.4038
308.0,78.0,1756.96,1.3589,1.4038
304.0,73.0,1741.5,1.348,1.3519
300.0,69.0,1746.44,1.3534,1.3519
296.0,75.0,1761.57,1.3589,1.4038
298.23,66.0,1743.33,1.3589,1.4038
242.0,65.0,1740.2,1.3589,1.4038
317.0,71.0,1743.3,1.348,1.3519
310.0,73.0,1734.34,1.348,1.3519
308.0,66.0,1742.78,1.3589,1.3774
311.0,67.0,1741.49,1.3589,1.3774
314.0,87.0,1741.23,1.3534,1.3774
280.0,73.0,1730.85,1.3534,1.3774
698.01,387.0,1997.45,2.4599,0.6887
752.0,413.0,1921.91,2.4599,0.6887
297.0,72.0,1745.81,1.3534,1.3519
298.0,66.0,1739.2,1.3589,1.3774
299.07,67.0,1742.3,1.3534,1.3519
308.0,68.0,1738.82,1.3589,1.3774
308.0,74.0,1734.71,1.3589,1.4038
317.0,67.0,1749.68,1.3534,1.3774
322.0,66.0,1740.05,1.3534,1.3774
309.0,71.0,1735.57,1.348,1.3519
317.0,72.0,1738.34,1.3589,1.4038
313.0,70.0,1731.86,1.3589,1.4038
315.0,70.0,1732.74,1.3589,1.4038
311.0,70.0,1748.51,1.3589,1.4038
321.0,78.0,1738.14,1.348,1.3519
315.0,72.0,1738.74,1.3589,1.4038
278.51,75.0,1738.54,1.3589,1.4038
311.0,72.0,1731.68,1.3534,1.3774
319.0,66.0,1742.9,1.3534,1.3774
313.0,65.0,1740.04,1.3589,1.4038
325.0,67.0,1747.34,1.348,1.3519
309.0,71.0,1742.42,1.3589,1.4038
310.0,69.0,1742.39,1.3534,1.3774
313.0,70.0,1734.77,1.3534,1.3774
253.0,67.0,1729.24,1.3534,1.3774
304.0,66.0,1737.24,1.3534,1.3774
308.0,73.0,1729.12,1.3589,1.4038
298.0,68.0,1727.75,1.3534,1.3774
313.0,68.0,1743.18,1.3534,1.3774
322.72,69.0,1736.96,1.3589,1.4038
303.0,73.0,1734.87,1.3534,1.3519
300.0,68.0,1722.67,1.3589,1.3774
314.0,71.0,1746.26,1.3534,1.3519
301.0,68.0,1746.45,1.348,1.3519
310.0,74.0,1740.38,1.3589,1.3774
304.0,67.0,1730.03,1.348,1.3519
312.56,76.0,1739.49,1.348,1.3519
309.0,73.42,1737.62,1.3589,1.4038
315.0,77.0,1729.58,1.3589,1.4038
317.0,67.0,1747.28,1.3589,1.4038
311.67,67.0,1732.87,1.3589,1.4038
321.0,72.0,1741.63,1.3589,1.3774
310.0,64.0,1746.43,1.3534,1.3519
311.0,66.0,1740.55,1.348,1.3519
307.0,77.0,1740.16,1.3589,1.4038
288.0,95.0,1750.0,1.3534,1.3774
284.0,71.0,1733.92,1.3534,1.3774
304.0,81.0,1744.69,1.3534,1.3774
302.0,78.0,1731.84,1.3534,1.3774
311.72,59.0,1730.5,1.3534,1.3774
309.0,66.0,1724.98,1.3589,1.4038
303.0,72.0,1732.13,1.3589,1.4038
323.0,72.0,1738.09,1.3534,1.3519
303.0,65.0,1740.87,1.3589,1.4038
316.0,64.0,1732.88,1.3589,1.4038
304.0,73.0,1733.85,1.3589,1.4038
302.0,66.0,1744.6,1.3589,1.4038
326.0,70.0,1754.63,1.3589,1.4038
307.0,70.0,1737.13,1.348,1.3519
301.0,71.0,1739.16,1.3534,1.3774
296.0,76.0,1739.18,1.3534,1.3774
315.0,107.0,1744.37,1.3534,1.3774
310.0,72.0,1734.11,1.3534,1.3774
312.0,84.65,1720.25,1.3534,1.3774
317.0,71.0,1739.42,1.348,1.3519
297.0,69.0,1121.85,0.8845,0.869
301.0,68.0,1111.92,0.8845,0.869
295.0,70.0,1113.59,0.8845,0.869
300.0,68.0,1115.42,0.8868,0.8795
294.0,70.0,1111.89,0.8845,0.869
303.0,69.0,1112.25,0.8845,0.869
302.0,68.0,1112.12,0.8868,0.8795
309.0,68.0,1110.13,0.8845,0.869
305.0,68.0,1111.93,0.8868,0.8795
305.0,68.0,1113.25,0.8868,0.8795
304.0,68.0,1109.89,0.8845,0.869
299.0,67.0,1111.05,0.8845,0.869
299.0,67.0,1115.48,0.8845,0.869
309.0,70.0,1116.86,0.8845,0.869
301.0,66.0,1111.29,0.8845,0.869
298.0,68.0,1110.62,0.8845,0.869
303.0,66.0,1113.54,0.8845,0.869
301.0,67.0,1111.55,0.8845,0.869
304.0,67.0,1114.7,0.8845,0.869
305.0,68.0,1115.5,0.8845,0.869
302.0,69.0,1114.22,0.8845,0.869
300.0,69.0,1113.58,0.8868,0.8795
304.0,67.0,1110.94,0.8868,0.8795
305.78,72.0,1117.11,0.8868,0.8795
307.0,66.0,1113.86,0.8868,0.8795
309.0,74.0,1119.73,0.8868,0.8795
308.0,72.0,1121.51,0.8868,0.8795
306.0,69.0,1110.5,0.8868,0.8795
300.0,69.0,1110.16,0.8845,0.869
298.0,69.0,1113.37,0.8845,0.869
303.0,68.0,1110.1,0.8868,0.8795
297.0,69.0,1117.61,0.8868,0.8795
302.0,69.0,1111.45,0.8845,0.869
297.0,70.0,1109.42,0.8868,0.8795
297.0,68.0,1110.53,0.8868,0.8795
298.0,68.0,1113.99,0.8868,0.8795
301.0,70.0,1111.72,0.8868,0.8795
303.0,69.0,1113.61,0.8868,0.8795
311.0,69.0,1116.81,0.8868,0.8795
303.0,71.0,1110.68,0.8868,0.8795
300.0,67.0,1110.04,0.8868,0.8795
299.0,68.0,1111.34,0.8868,0.8795
304.0,69.0,1111.65,0.8868,0.8795
300.0,68.0,1111.45,0.8868,0.8795
303.0,66.0,1112.92,0.8868,0.869
297.0,66.0,1114.61,0.8868,0.869
303.0,68.0,1110.94,0.8892,0.8795
305.0,69.0,1111.04,0.8892,0.8795
305.0,69.0,1112.26,0.8892,0.8902
297.0,67.0,1114.18,0.8868,0.869
306.0,67.0,1114.66,0.8868,0.869
298.0,74.0,1118.16,0.8868,0.869
300.0,66.0,1111.52,0.8868,0.869
304.0,68.0,1111.74,0.8868,0.869
302.0,68.0,1112.37,0.8868,0.869
285.0,69.0,1112.9,0.8892,0.8795
299.0,68.0,1115.46,0.8892,0.8795
301.0,68.0,1119.18,0.8868,0.869
306.0,66.0,1116.75,0.8868,0.869
298.0,69.0,1115.83,0.8892,0.8902
302.0,68.0,1109.57,0.8868,0.869
296.0,67.0,1111.44,0.8892,0.8902
305.0,67.0,1113.38,0.8868,0.8795
310.0,65.0,1116.39,0.8868,0.8795
302.0,68.0,1112.56,0.8892,0.8902
301.0,67.0,1114.96,0.8892,0.8902
294.0,67.0,1113.26,0.8892,0.8902
298.0,67.0,1112.18,0.8868,0.8795
302.0,68.0,1110.83,0.8892,0.8902
300.0,67.0,1114.58,0.8892,0.8902
290.0,68.0,1110.59,0.8892,0.8795
303.0,67.0,1112.57,0.8892,0.8902
301.0,75.0,1114.07,0.8892,0.8902
299.0,69.0,1111.46,0.8892,0.8902
304.0,68.0,1115.06,0.8892,0.8902
295.0,64.0,1119.14,0.8892,0.8902
301.0,65.0,689.94,0.5561,0.5368
300.0,65.0,689.93,0.5561,0.5368
301.0,66.0,689.95,0.557,0.5407
301.0,66.0,689.97,0.557,0.5407
300.0,65.0,690.01,0.5561,0.5368
302.0,65.0,689.95,0.5561,0.5368
301.62,65.0,689.94,0.557,0.5407
301.0,67.0,688.41,0.5579,0.5448
300.0,65.0,689.93,0.5561,0.5368
301.0,65.0,689.96,0.5561,0.5368
300.0,65.0,689.95,0.5561,0.5368
300.0,65.0,690.0,0.5561,0.5368
300.0,65.0,689.95,0.5561,0.5368
300.0,65.0,689.96,0.5561,0.5368
301.0,65.0,689.97,0.5561,0.5368
302.0,66.0,689.98,0.557,0.5407
302.0,66.0,689.96,0.557,0.5407
302.0,65.0,690.03,0.5561,0.5368
300.0,65.0,689.97,0.5561,0.5368
299.0,65.0,689.98,0.5561,0.5368
299.0,65.0,689.96,0.5561,0.5368
301.0,65.0,689.97,0.5561,0.5368
301.0,66.0,689.96,0.557,0.5407
302.0,65.0,689.99,0.5561,0.5368
301.0,65.0,689.95,0.5561,0.5368
301.0,65.0,689.96,0.5561,0.5368
301.0,65.0,689.96,0.5561,0.5368
300.0,65.0,690.01,0.5561,0.5368
301.0,66.0,689.99,0.5579,0.5448
301.0,65.0,689.89,0.5561,0.5368
299.0,65.0,689.97,0.5561,0.5368
302.0,65.0,689.92,0.5561,0.5368
300.0,65.0,690.0,0.5561,0.5368
300.0,66.0,689.99,0.557,0.5407
302.0,65.09,689.96,0.5579,0.5448
302.0,65.0,689.96,0.5561,0.5368
300.0,65.0,690.0,0.5561,0.5368
301.0,65.0,689.98,0.5561,0.5368
300.0,65.0,689.96,0.5561,0.5368
301.0,65.0,689.89,0.5561,0.5368
299.0,65.0,689.97,0.5561,0.5368
301.0,65.0,690.0,0.5561,0.5368
299.0,65.0,689.97,0.5561,0.5368
301.0,66.0,689.99,0.557,0.5407
300.0,65.0,689.98,0.5561,0.5368
301.0,66.0,689.98,0.557,0.5407
299.0,65.0,689.96,0.5561,0.5368
301.0,66.0,690.01,0.5579,0.5448
302.0,65.0,689.97,0.5579,0.5448
301.0,65.0,690.03,0.5561,0.5368
