7_z,8_z,9_z,10_z,11_z,timestamp,7_z,7_vx,8_z,8_vx,9_z,9_vx,10_z,10_vx,11_z,11_vx
1.7080995413720466,,1.7897826006553912,1.899692084089258,1.522432024095892,,,3.75,,,,4.0,,3.75,,4.5
1.7081910702906813,,1.7975740308466586,1.907580395752048,1.5270950091048014,,,4.0,,,,3.75,,3.75,,4.5
1.707886623526759,,1.799391677785951,1.9043453910564767,1.5230402318593468,,,4.5,,,,3.75,,3.0,,4.25
1.707802845881668,,1.7964466294471468,1.8917937130875409,1.5235580842312384,,,3.75,,,,3.75,,3.5,,4.5
1.7133345571541647,,1.796633753078377,1.8986117853857225,1.5266367814527884,,,4.0,,,,4.0,,3.75,,4.75
1.708541329468389,,1.7919551477754287,1.9182998798545627,1.5203977086749043,,,3.75,,,,3.75,,3.75,,4.5
1.7142057560882724,,1.7821921600120825,1.9049808331537896,1.5184656170735389,,,4.5,,,,4.25,,3.5,,4.75
1.7069716147693337,,1.7930795134887405,1.9112170549112515,1.5224304154677772,,,4.0,,,,3.5,,3.75,,4.25
1.7089531324110012,,1.8013375194080772,1.8935864989000144,1.5203141916041203,,,4.0,,,,3.25,,3.25,,4.5
1.7091149679804851,,1.7934268284790855,1.9010540909528664,1.5223721515040325,,,4.0,,,,4.25,,3.75,,4.5
1.7083055675633445,,1.794137674280543,1.901129993299192,1.5224015427351842,,,4.5,,,,4.0,,4.0,,5.0
1.708470582414005,,1.7926640277082038,1.907182513334396,1.523426417139235,,,4.0,,,,3.75,,3.25,,4.25
1.7145639266064436,,1.7965965292598978,1.9002595719286632,1.5188150963787466,,,3.75,,,,3.75,,3.75,,4.75
1.708988019287661,,1.7958866591398983,1.9052707544741576,1.5178200476725787,,,4.0,,,,3.75,,3.75,,4.75
1.7090862966222455,,1.79613293087819,1.8912316510281744,1.5215482758665682,,,4.0,,,,4.0,,3.5,,4.5
1.708270450812188,,1.796378317533158,1.905276055004908,1.5178398669756312,,,4.25,,,,4.0,,3.5,,4.5
1.7083113349670875,,1.7956042123822418,1.8898004487935969,1.5220690173115146,,,4.0,,,,3.25,,3.5,,4.0
1.7140060777200028,,1.787879671145682,1.9089036917557365,1.5210319760149844,,,4.0,,,,4.25,,3.0,,4.75
1.7032210730021144,,1.7928976900754408,1.899185387578808,1.5233085704849605,,,4.25,,,,3.5,,3.75,,4.75
1.708715439141057,,1.8017042974462996,1.911590962372892,1.5255469517649445,,,3.75,,,,3.75,,3.75,,4.25
1.7101251444799772,,1.794771940154226,1.893063456532044,1.5203053124923496,,,4.25,,,,4.0,,3.5,,5.0
1.7107942348116854,,1.802229036648592,1.900774313238016,1.517846536508444,,,4.25,,,,3.5,,3.75,,4.25
1.7110597972452135,,1.7953162287033433,1.905929365753949,1.5229716633932429,,,4.0,,,,4.5,,3.75,,5.0
1.7111869345735942,,1.7890499207133173,1.891667555131753,1.5191263446721606,,,4.0,,,,3.75,,3.5,,4.25
1.705444111039473,,1.7997768690335127,1.9009633201822207,1.5133056621349608,,,4.0,,,,3.75,,3.75,,4.5
1.7058391017193053,,1.7993472008428413,1.8917779179432532,1.5190391147083158,,,4.25,,,,3.75,,3.25,,4.75
1.7101633239980012,,1.7961784294034655,1.901086939962063,1.5201048062808102,,,4.0,,,,3.5,,3.75,,4.5
1.7089319324161365,,1.793177759251632,1.8958314807638437,1.520739970544318,,,4.0,,,,4.25,,3.75,,5.0
1.7103108631504824,,1.790984123592522,1.8992302078080625,1.5221834410635486,,,4.0,,,,3.75,,3.25,,4.25
1.7160984098991268,,1.7953384850832452,1.908679833431556,1.5193232922882078,,,4.0,,,,3.5,,3.75,,4.75
1.7095628078979772,,1.7954939398514698,1.905326084084277,1.516714037671987,,,4.0,,,,4.0,,4.0,,4.75
1.7105494262071184,,1.7895789460849088,1.903186796714212,1.519225079991887,,,4.25,,,,3.75,,3.25,,4.25
1.7170968687326054,,1.796180913702571,1.8889938836612243,1.5172763418298167,,,3.75,,,,4.0,,3.5,,4.5
1.7119362303248546,,1.7887739432314596,1.9015569338017928,1.5149828696219907,,,4.25,,,,4.0,,3.5,,4.75
1.7139872816106654,,1.7782664666141967,1.8939782235866665,1.5230447420973543,,,4.5,,,,4.25,,3.75,,4.25
1.710004134153069,,1.7937410837134624,1.8941630679506007,1.521944381550458,,,3.75,,,,3.75,,3.5,,4.75
1.7139998361821884,,1.7880977538408585,1.886040815601726,1.514395805829874,,,4.25,,,,3.5,,3.75,,4.5
1.7100579701021812,,1.7975272387145664,1.9029285087308363,1.513280249519755,,,3.75,,,,3.75,,3.5,,4.75
1.7100830491412826,,1.8019606947361484,1.893756925593096,1.5132361416152922,,,4.0,,,,4.25,,3.75,,5.0
1.71804065622229,,1.7956813238564664,1.889853510896796,1.513283783851623,,,4.0,,,,3.5,,3.25,,4.0
1.7130990516735838,,1.7963592977105791,1.8894556377552336,1.5164228655815886,,,4.25,,,,3.5,,4.0,,4.5
1.7133341366228612,,1.7981760898764243,1.893972656348951,1.5161360258823413,,,4.5,,,,4.25,,3.75,,4.75
1.7124561102078095,,1.7972049094689262,1.8972679066814235,1.5155599852903152,,,3.75,,,,3.5,,3.5,,4.5
1.7091188502944967,,1.797221447237272,1.897409142602088,1.5085145199482763,,,4.5,,,,4.25,,4.0,,4.5
1.7171227977179224,,1.796370386123778,1.888956219744257,1.5104025857044023,,,3.5,,,,4.0,,3.25,,5.25
1.7083175708349727,,1.7908373229759438,1.899294617526856,1.510745598090053,,,4.0,,,,3.5,,3.0,,4.0
1.710733065262385,,1.7907041321245318,1.900012942495625,1.5124734519099057,,,4.25,,,,3.75,,3.25,,4.5
1.7145375197661883,,1.7849688129371646,1.9032558821548504,1.507518996470211,,,4.25,,,,3.75,,4.25,,4.75
1.7107835173898729,,1.7975486023671268,1.8900513283041072,1.5105083046668122,,,3.75,,,,4.0,,3.25,,4.75
1.7117562501147636,,1.7987877976869369,1.8911855225319656,1.508193282953875,,,4.0,,,,3.75,,3.75,,4.25
1.710294064397636,,1.7856112790291152,1.892454582561986,1.5166478730901565,,,4.25,,,,3.5,,4.0,,4.5
1.7108476756434956,,1.7923907782192938,1.8914490814506104,1.5106092288020558,,,3.75,,,,4.25,,3.0,,5.0
1.710775442714889,,1.791500936580407,1.8933827195385733,1.5192089802243087,,,4.75,,,,3.75,,4.0,,4.75
1.7102367702820898,,1.798810227801377,1.8931337248719928,1.5082318294346295,,,3.75,,,,3.75,,3.5,,4.5
1.716660984112451,,1.792497294934404,1.8978881245899568,1.5083796353037198,,,3.75,,,,3.5,,3.25,,4.75
1.7178707378021385,,1.7929362868604963,1.8888928196686865,1.508857998420999,,,4.25,,,,4.25,,4.25,,4.75
1.7129319669303893,,1.792194146033062,1.888954046041875,1.5053835549294745,,,3.5,,,,3.5,,3.0,,3.75
1.708626497007238,,1.7985127396828535,1.8940395277825837,1.506865613179322,,,3.75,,,,3.5,,3.0,,4.0
1.7109459945331629,,1.799266572752046,1.8932081343149416,1.510772839468862,,,3.25,,,,2.5,,3.0,,3.25
1.7144942689687008,,1.7927185438437845,1.894936913745239,1.5081952755638397,,,2.25,,,,2.75,,2.25,,3.0
1.715738862651879,,1.7927736439074804,1.886711261277361,1.513350767479601,,,2.25,,,,2.0,,2.0,,2.75
1.7170388066719762,,1.7928284280465896,1.888411465237477,1.512216821791906,,,2.0,,,,2.0,,1.75,,1.75
1.7103494131018342,,1.7931877266576228,1.8892198276571976,1.5121161238146417,,,2.0,,,,1.0,,1.0,,2.0
1.7121904122343403,,1.7925712042003077,1.887797838443132,1.502640484021016,,,0.75,,,,1.75,,1.5,,1.5
1.7127228805847914,,1.798786072682064,1.884417112852246,1.5094318580048751,,,1.5,,,,1.0,,1.25,,1.25
1.7144646665191186,,1.7929640125805,1.8854259023541209,1.5090226115008236,,,0.5,,,,1.25,,1.0,,1.5
1.711973350183282,,1.7985647467101364,1.8844556296315729,1.5100510482712386,,,1.0,,,,0.25,,0.0,,0.25
1.711973350183282,,1.7985647467101364,1.8844556296315729,1.5100510482712386,,,0.0,,,,0.0,,0.0,,0.0
1.7144646665191186,,1.7995593188117398,1.8884871965971397,1.5083452288098729,,,1.0,,,,0.5,,0.75,,1.0
1.7170526454620647,,1.7922302435523487,1.8858635084531048,1.5066749867873868,,,0.75,,,,1.25,,0.75,,1.25
1.7105552672851314,,1.793594947856073,1.8950813286784716,1.5052335563428667,,,1.0,,,,0.75,,0.75,,0.5
1.7119016930319315,,1.7934208324403729,1.894875679447568,1.5084617875336364,,,0.5,,,,0.25,,0.5,,1.25
1.7072965994240985,,1.7928617435776952,1.8982048840744248,1.5084617875336364,,,0.5,,,,0.25,,0.25,,0.0
1.7158374318926062,,1.7997697999972642,1.8982048840744248,1.5154260963279167,,,0.25,,,,0.25,,0.0,,0.75
1.7109547155081526,,1.799734402015109,1.8846606783870128,1.5136876578824112,,,0.25,,,,1.0,,0.5,,0.25
1.7150880129964126,,1.7984652350935442,1.893654169844336,1.513340608420517,,,1.25,,,,0.25,,0.25,,1.25
1.7130164796732807,,1.8050042125504984,1.884622074998343,1.5085745431254465,,,0.75,,,,1.25,,0.75,,0.75
1.7122614243103984,,1.793684477777068,1.884583494412798,1.5137989110591152,,,0.5,,,,1.0,,1.0,,1.0
1.713834755363152,,1.799259770873607,1.8973492428879148,1.5134498724141427,,,1.0,,,,0.25,,0.0,,1.25
1.720009671933362,,1.7995952297642357,1.8966046854756968,1.5145430537585125,,,0.5,,,,0.75,,1.0,,0.75
1.7185267569965013,,1.799230935186764,1.8911567796339237,1.51540961310579,,,1.0,,,,0.25,,0.5,,0.5
1.7201539010607478,,1.7995593068704765,1.889124994387519,1.5139566607006314,,,0.25,,,,0.75,,0.75,,1.5
1.7238192700167938,,1.8005851653487623,1.887728993249729,1.517921339744691,,,1.0,,,,0.75,,0.5,,0.5
1.7240496824198692,,1.7927919160093178,1.8917568038418595,1.5139527359835896,,,0.75,,,,0.5,,0.5,,1.25
1.7198155624086937,,1.798564395712435,1.8844100529229744,1.51557928858034,,,0.75,,,,1.0,,0.75,,0.75
1.7191283328739635,,1.806342307934671,1.891151549621284,1.5152311367356086,,,1.0,,,,1.0,,0.5,,1.25
1.722623578563463,,1.8058761242172268,1.898437944162227,1.5146046901578825,,,0.75,,,,0.75,,0.75,,1.0
1.7262717886553267,,1.7991857583806452,1.8901892546065968,1.5156923470601462,,,0.75,,,,0.5,,0.5,,0.75
1.722953150830777,,1.8054743387533896,1.895942352686454,1.5153422170195878,,,0.75,,,,0.75,,0.75,,1.25
1.731802753684319,,1.7927647481317086,1.8861997637814545,1.5206028393533078,,,0.5,,,,0.25,,0.75,,1.0
1.721394639631318,,1.8050606798473807,1.8842376658314484,1.5158018692933473,,,1.25,,,,1.0,,0.75,,0.75
1.7241527938650527,,1.8112246969633448,1.887575518544449,1.5224080406316127,,,1.25,,,,1.0,,0.75,,1.25
1.728824473321295,,1.8053583697199749,1.895087314001122,1.5232896759897343,,,0.75,,,,0.75,,0.75,,1.25
1.7272372663209776,,1.8059259828660537,1.900527986875312,1.5244034771507993,,,0.5,,,,0.75,,0.25,,0.75
1.7241882734213674,,1.804726591590824,1.8958711614003865,1.5278646853930022,,,0.75,,,,0.5,,0.75,,1.0
1.7308031027189834,,1.8111472924144405,1.8950348282628364,1.5223494174539345,,,1.0,,,,1.0,,1.0,,1.5
1.7308111491236993,,1.804640727717902,1.8950139805904591,1.5268628078790447,,,1.0,,,,0.75,,1.0,,0.75
1.725891694285553,,1.8058440035512973,1.9023912333763733,1.532330024839824,,,0.5,,,,0.75,,0.25,,0.75
1.7208777615683253,,1.805822695459414,1.8949931450355288,1.527338730605853,,,1.25,,,,1.0,,0.75,,1.75
1.729537076114834,,1.812106148223843,1.893036512302952,1.526976202946558,,,0.5,,,,0.5,,0.75,,0.5
1.730137008955816,,1.805248751030955,1.891570772710851,1.5302856765967017,,,1.5,,,,0.75,,0.5,,1.25
1.72881509646331,,1.8047916591827928,1.9008374423573835,1.529563293044048,,,0.25,,,,0.75,,0.75,,0.75
1.7327808736699792,,1.811505758407667,1.9060400581107373,1.5319775784396568,,,1.25,,,,0.75,,0.5,,1.25
1.7379082401717656,,1.812531199315899,1.8957670472870631,1.5296134061436295,,,0.75,,,,0.5,,0.5,,0.75
1.7295866025120998,,1.8125188516591852,1.902440973661861,1.5338847240621671,,,0.25,,,,1.0,,0.75,,1.25
1.732841253655969,,1.818668338890625,1.9054511215616852,1.535001559276676,,,1.0,,,,0.0,,0.75,,0.75
1.7312994935233492,,1.8116469087236555,1.89487874989367,1.5335750916051225,,,0.5,,,,0.75,,0.5,,0.75
1.7385694742269742,,1.8118929467339904,1.8995423306109929,1.5279210179683873,,,0.5,,,,1.0,,0.75,,0.5
1.7355081058098747,,1.8056547516022596,1.8948580268839708,1.5366503724149805,,,0.75,,,,0.0,,0.25,,1.25
1.7323519982487043,,1.811434393020427,1.8950474386260616,1.5350911670991934,,,0.75,,,,0.75,,0.5,,0.5
1.734933422338956,,1.8111900169589297,1.8996385257774815,1.534355301558445,,,1.0,,,,0.5,,0.5,,0.75
1.7329321907368958,,1.8174827984498576,1.904132789774262,1.532921246522377,,,0.5,,,,0.5,,0.75,,0.75
1.7416158775274315,,1.8180225054498635,1.8996009472187256,1.5348676287766827,,,0.5,,,,0.75,,0.25,,1.0
1.735550373556004,,1.8117421684172663,1.8940752034235315,1.5390806829375032,,,0.25,,,,0.5,,0.5,,0.75
1.7416238189211453,,1.8185454497341824,1.8986437118283843,1.5367959227737051,,,0.75,,,,0.25,,0.25,,0.25
1.7339409127890455,,1.8180083380492176,1.896481616410444,1.5391269466312918,,,0.25,,,,0.25,,0.5,,0.75
1.7288438888893305,,1.8179940857980657,1.9054426269734244,1.5368397851096074,,,0.5,,,,1.0,,0.25,,0.25
1.743191710345248,,1.81255487466178,1.902902977303404,1.5387599678038064,,,0.5,,,,0.25,,0.75,,1.0
1.7355004585323446,,1.8190221515470848,1.9025396952462736,1.5417971251275666,,,0.75,,,,0.75,,0.0,,0.25
1.7416549840310829,,1.8190221515470848,1.9023942632119597,1.5429347544861114,,,0.0,,,,0.0,,0.5,,0.75
1.7377809464747365,,1.8190561319106748,1.9023942632119597,1.5384358728789316,,,0.25,,,,0.25,,0.0,,0.5
1.7383422913997444,,1.8169281638922627,1.8911724027953352,1.5392358367192305,,,0.5,,,,0.25,,0.5,,0.25
1.7379584485530712,,1.8110543188784445,1.9040589360363227,1.543921140310288,,,0.5,,,,0.25,,0.5,,0.5
1.7409537351541216,,1.8179548782709063,1.9040589360363227,1.5418243999281662,,,0.5,,,,0.25,,0.0,,0.5
1.7409537351541216,,1.817342869884001,1.909725613591427,1.5421674229187912,,,0.0,,,,0.25,,0.5,,0.5
1.7409537351541216,,1.8236911122298796,1.9025018701690184,1.5445487830425253,,,0.0,,,,0.5,,0.0,,0.25
1.7393547422346742,,1.817940292827148,1.9040426458274613,1.5445487830425253,,,1.0,,,,0.25,,0.5,,0.0
1.7393547422346742,,1.817940292827148,1.9040426458274613,1.541933411439906,,,0.0,,,,0.0,,0.0,,0.75
1.741903443555988,,1.817940292827148,1.9040426458274613,1.5445935216622575,,,0.25,,,,0.0,,0.0,,0.25
1.7432867518771389,,1.8173346344173105,1.9096938831912451,1.5445935216622575,,,0.5,,,,0.25,,0.5,,0.0
1.7460629433174806,,1.8184702498541725,1.8964092215613644,1.5385435312622533,,,0.25,,,,0.75,,0.25,,0.0
1.7442702356122743,,1.8115669987418817,1.8948921929480167,1.5374636859058737,,,0.75,,,,0.5,,0.5,,0.25
1.7419112270696828,,1.8113684400781576,1.9040263234445292,1.5428024226979904,,,0.0,,,,0.25,,0.25,,0.0
1.7417784421656366,,1.8184702498541725,1.912367793910852,1.5377775978245398,,,0.0,,,,0.25,,0.25,,0.5
1.7417784421656366,,1.825848711615179,1.9132779930280408,1.5411483274680116,,,0.0,,,,0.25,,0.0,,0.5
1.7460767161790969,,1.8183629351714083,1.912367793910852,1.5437942311435018,,,0.25,,,,0.0,,0.0,,0.0
1.740037759262766,,1.8183629351714083,1.914672812348174,1.5437942311435018,,,0.0,,,,0.0,,0.25,,0.0
1.737075703855851,,1.8125398903146996,1.914672812348174,1.5472965886776724,,,0.25,,,,0.25,,0.0,,0.0
1.740407844010862,,1.816359260292768,1.910755260825426,1.5472965886776724,,,0.25,,,,0.25,,0.25,,0.0
1.740407844010862,,1.816865953459042,1.905545777687428,1.5472965886776724,,,0.0,,,,0.25,,0.25,,0.0
1.740407844010862,,1.8164344093356288,1.905545777687428,1.547195149696617,,,0.0,,,,0.0,,0.0,,0.5
1.740407844010862,,1.819368337486139,1.8978463332234592,1.5438383617928846,,,0.0,,,,0.25,,0.25,,0.5
1.7417968512332804,,1.823382461461228,1.8978463332234592,1.5438383617928846,,,0.25,,,,0.0,,0.0,,0.0
1.7384287511852488,,1.823382461461228,1.8988704616513417,1.5465497597857911,,,0.25,,,,0.0,,0.0,,0.25
1.7384287511852488,,1.823382461461228,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.0,,0.0,,0.0
1.7384287511852488,,1.8250010468019648,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.25,,0.0,,0.0
1.7384287511852488,,1.8250010468019648,1.8988704616513417,1.543557085801458,,,0.0,,,,0.0,,0.0,,0.25
1.7384287511852488,,1.8225964717912304,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.25,,0.0,,0.25
1.7384287511852488,,1.8225964717912304,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.0,,0.0,,0.0
1.7384287511852488,,1.8175256303745568,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.25,,0.0,,0.0
1.7384287511852488,,1.8236744013877777,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.25,,0.0,,0.0
1.7384287511852488,,1.823382461461228,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.0,,0.0,,0.0
1.7349210689695194,,1.817462355143809,1.8988704616513417,1.5465497597857911,,,0.25,,,,0.25,,0.0,,0.0
1.7384287511852488,,1.8229734857916275,1.8988704616513417,1.5465497597857911,,,0.25,,,,0.0,,0.0,,0.0
1.7384287511852488,,1.8229734857916275,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.0,,0.0,,0.0
1.7384287511852488,,1.8173147318530545,1.9081069650676896,1.5465497597857911,,,0.0,,,,0.25,,0.25,,0.0
1.7384287511852488,,1.817462355143809,1.9081069650676896,1.5465497597857911,,,0.0,,,,0.25,,0.0,,0.0
1.7400466955338192,,1.823382461461228,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.25,,0.25,,0.0
1.7400466955338192,,1.8250010468019648,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.25,,0.0,,0.0
1.7384287511852488,,1.8236744013877777,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.25,,0.0,,0.0
1.7400466955338192,,1.8236744013877777,1.9081069650676896,1.543557085801458,,,0.0,,,,0.0,,0.25,,0.25
1.7400466955338192,,1.817462355143809,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.25,,0.25,,0.25
1.7400466955338192,,1.817462355143809,1.910757164919266,1.5465497597857911,,,0.0,,,,0.0,,0.0,,0.0
1.7400466955338192,,1.823382461461228,1.910757164919266,1.543557085801458,,,0.0,,,,0.25,,0.0,,0.25
1.7400466955338192,,1.803532422775375,1.9099541759854104,1.543979335925453,,,0.0,,,,0.25,,0.0,,0.25
1.7400466955338192,,1.8229734857916275,1.9099541759854104,1.5447801852718692,,,0.0,,,,0.5,,0.0,,0.25
1.7384287511852488,,1.8229734857916275,1.9070829195864265,1.5465497597857911,,,0.0,,,,0.0,,0.25,,0.25
1.7384287511852488,,1.8236744013877777,1.9070829195864265,1.5465497597857911,,,0.0,,,,0.25,,0.0,,0.0
1.7384287511852488,,1.8229734857916275,1.9099541759854104,1.5465497597857911,,,0.0,,,,0.25,,0.25,,0.0
1.7384287511852488,,1.8250010468019648,1.9099541759854104,1.5465497597857911,,,0.0,,,,0.0,,0.0,,0.0
1.7336005763683338,,1.8173147318530545,1.9099541759854104,1.5465497597857911,,,0.5,,,,0.25,,0.0,,0.0
1.7384287511852488,,1.8229734857916275,1.9099541759854104,1.543557085801458,,,0.5,,,,0.25,,0.0,,0.25
1.7384287511852488,,1.8229734857916275,1.9099541759854104,1.543557085801458,,,0.0,,,,0.0,,0.0,,0.0
1.7384287511852488,,1.8229734857916275,1.9099541759854104,1.543557085801458,,,0.0,,,,0.0,,0.0,,0.0
1.7384287511852488,,1.8229734857916275,1.9099541759854104,1.543557085801458,,,0.0,,,,0.0,,0.0,,0.0
1.742352350597257,,1.8229734857916275,1.9099541759854104,1.5473374076287871,,,0.25,,,,0.0,,0.0,,0.0
1.7384287511852488,,1.8229734857916275,1.9099541759854104,1.543557085801458,,,0.25,,,,0.0,,0.0,,0.0
1.737090449441468,,1.8229734857916275,1.9099541759854104,1.543557085801458,,,0.25,,,,0.0,,0.0,,0.0
1.7400466955338192,,1.8229734857916275,1.9070829195864265,1.5465497597857911,,,0.25,,,,0.0,,0.25,,0.25
1.737090449441468,,1.8229734857916275,1.9070829195864265,1.543557085801458,,,0.25,,,,0.0,,0.0,,0.25
1.7400466955338192,,1.8229734857916275,1.9070829195864265,1.543557085801458,,,0.25,,,,0.0,,0.0,,0.0
1.7384287511852488,,1.8173147318530545,1.9070829195864265,1.5465497597857911,,,0.0,,,,0.25,,0.0,,0.25
1.7384287511852488,,1.8163588819554648,1.9070829195864265,1.5473374076287871,,,0.0,,,,0.0,,0.0,,0.25
1.7400466955338192,,1.8229734857916275,1.9088488752902737,1.544909147411557,,,0.0,,,,0.25,,0.0,,0.25
1.7336005763683338,,1.8163588819554648,1.9088488752902737,1.544909147411557,,,0.5,,,,0.25,,0.0,,0.0
1.7400466955338192,,1.8229734857916275,1.9116166090509656,1.544130376842611,,,0.5,,,,0.25,,0.25,,0.25
1.7384287511852488,,1.8173147318530545,1.8988704616513417,1.5465497597857911,,,0.0,,,,0.25,,0.0,,0.25
1.7384287511852488,,1.8173147318530545,1.8988704616513417,1.543557085801458,,,0.0,,,,0.0,,0.0,,0.25
1.7384287511852488,,1.8173147318530545,1.910757164919266,1.546143096631087,,,0.0,,,,0.0,,0.0,,0.25
1.7384287511852488,,1.8229734857916275,1.8988704616513417,1.543557085801458,,,0.0,,,,0.25,,0.0,,0.25
1.7384287511852488,,1.8229734857916275,1.910757164919266,1.543557085801458,,,0.0,,,,0.0,,0.0,,0.0
1.740978204413158,,1.8229734857916275,1.910757164919266,1.543557085801458,,,0.5,,,,0.0,,0.0,,0.0
1.7376371509390518,,1.8217920265547585,1.910757164919266,1.543557085801458,,,0.25,,,,0.0,,0.0,,0.0
1.7389811869467666,,1.8229734857916275,1.910757164919266,1.5473374076287871,,,0.25,,,,0.0,,0.0,,0.0
1.7363821055856516,,1.8229734857916275,1.9088488752902737,1.543557085801458,,,0.25,,,,0.0,,0.25,,0.0
1.7389811869467666,,1.8229734857916275,1.909838556377004,1.543557085801458,,,0.25,,,,0.0,,0.0,,0.0
1.7384287511852488,,1.8173147318530545,1.9088488752902737,1.543557085801458,,,0.5,,,,0.25,,0.0,,0.0
1.741000871617353,,1.817080407730691,1.8995542062879416,1.544654396137444,,,0.0,,,,0.5,,0.25,,0.25
1.741000871617353,,1.8178060341107205,1.9048329187375337,1.5465497597857911,,,0.0,,,,0.0,,0.25,,0.0
1.7409584198488943,,1.8258440796477275,1.9029350089758,1.5490849249511935,,,0.5,,,,0.5,,0.75,,0.75
1.7417784421656366,,1.8179880103419668,1.90711871923828,1.5437942311435018,,,0.75,,,,0.75,,0.25,,0.0
1.7384144798348649,,1.8185839804827155,1.90711871923828,1.538587844135161,,,0.25,,,,0.0,,0.0,,0.25
1.7417784421656366,,1.8254908685459013,1.908139752260052,1.5377775978245398,,,0.25,,,,0.25,,0.0,,0.25
1.7384144798348649,,1.818965122417624,1.908139752260052,1.5422181475603172,,,0.25,,,,0.25,,0.0,,0.0
1.7417784421656366,,1.8184702498541725,1.898906044485136,1.5446928504898343,,,0.25,,,,0.0,,0.25,,0.5
1.7486520442634146,,1.8182148812826464,1.8995918693332567,1.5385435312622533,,,0.25,,,,0.0,,0.0,,0.25
1.7411635103241965,,1.8184273049538475,1.907276019618085,1.5385435312622533,,,0.5,,,,0.25,,0.25,,0.0
1.7476667176362186,,1.8184273049538475,1.8993952290057623,1.5385435312622533,,,0.5,,,,0.0,,0.25,,0.0
1.7460629433174806,,1.8174465520875729,1.9040426458274613,1.541933411439906,,,0.0,,,,0.5,,0.25,,0.25
1.7460629433174806,,1.817940292827148,1.9040426458274613,1.53822131700823,,,0.0,,,,0.25,,0.0,,0.25
1.741903443555988,,1.817940292827148,1.9040426458274613,1.5374191634048189,,,0.25,,,,0.0,,0.0,,0.25
1.741903443555988,,1.817940292827148,1.9040426458274613,1.5434520833563972,,,0.0,,,,0.0,,0.0,,0.0
1.7393547422346742,,1.8110305191074412,1.9040426458274613,1.5445487830425253,,,0.25,,,,0.25,,0.0,,0.25
1.7373894149123703,,1.8110305191074412,1.9025018701690184,1.5418913853546512,,,0.75,,,,0.0,,0.5,,0.25
1.7372894760760544,,1.8110305191074412,1.9025018701690184,1.5381768941525475,,,0.0,,,,0.0,,0.0,,0.25
1.7393395956055075,,1.817342869884001,1.9056016742512527,1.547206166851023,,,0.25,,,,0.5,,0.25,,0.25
1.7393395956055075,,1.8179548782709063,1.9040589360363227,1.5444896438953857,,,0.0,,,,0.25,,0.25,,0.25
1.7393395956055075,,1.8179548782709063,1.9040589360363227,1.541037243371871,,,0.0,,,,0.0,,0.0,,0.5
1.7379584485530712,,1.8179548782709063,1.9040589360363227,1.5384811947783954,,,0.5,,,,0.0,,0.0,,0.0
1.7379584485530712,,1.8179548782709063,1.894933521005095,1.5384358728789316,,,0.0,,,,0.0,,0.25,,1.0
1.7383422913997444,,1.823698520390092,1.894933521005095,1.5384358728789316,,,0.5,,,,0.25,,0.0,,0.0
1.7383422913997444,,1.8173677608607608,1.902520797464876,1.5384358728789316,,,0.0,,,,0.5,,0.25,,0.0
1.7383422913997444,,1.8173677608607608,1.902520797464876,1.5384358728789316,,,0.0,,,,0.0,,0.0,,0.0
1.736683859305482,,1.8183537959693747,1.898801396259468,1.5384358728789316,,,0.25,,,,0.0,,0.25,,0.0
1.7391057642982126,,1.8183537959693747,1.9040751940094771,1.5429347544861114,,,0.5,,,,0.0,,0.25,,0.5
1.7391057642982126,,1.8117710554314808,1.9040751940094771,1.539190614934944,,,0.0,,,,0.25,,0.0,,0.25
1.7416549840310829,,1.817363183689792,1.9040751940094771,1.539190614934944,,,0.0,,,,0.25,,0.0,,0.0
1.7355004585323446,,1.817363183689792,1.9040751940094771,1.533867026616231,,,0.0,,,,0.0,,0.0,,0.0
1.739281060506921,,1.817363183689792,1.9023942632119597,1.538390184058749,,,0.25,,,,0.0,,0.0,,0.25
1.739281060506921,,1.8160944727164483,1.9025396952462736,1.5417971251275666,,,0.0,,,,0.25,,0.5,,0.25
1.739281060506921,,1.81841368234913,1.8988368759018484,1.5364581246439846,,,0.0,,,,0.25,,0.25,,0.0
1.739281060506921,,1.8162826562716323,1.8988368759018484,1.5375435821569905,,,0.0,,,,1.0,,0.0,,0.25
1.742244021475863,,1.8179940857980657,1.9114414403756808,1.5375435821569905,,,0.25,,,,0.25,,0.0,,0.0
1.7416316948020762,,1.8111198273380429,1.9087881608457244,1.538371637471667,,,0.5,,,,0.25,,0.25,,0.5
1.7364476555715929,,1.8115213490608224,1.9124434802455383,1.5368397851096074,,,0.25,,,,0.0,,0.25,,0.5
1.7409059082519105,,1.8114674087852651,1.9031867161940763,1.5368397851096074,,,0.0,,,,0.25,,0.25,,0.0
